timestamp,AAPL,MSFT,NVDA,AMZN,GOOGL,META,BRK-B,TSLA,LVMUY,JPM
2025-02-04,232.54432678222656,411.5447998046875,118.63909149169922,242.05999755859375,206.14259338378906,703.5640869140625,467.489990234375,392.2099914550781,144.49000549316406,266.2997131347656
2025-02-05,232.21469116210938,412.4629821777344,124.81851959228516,236.1699981689453,191.1099090576172,704.2434692382812,473.7300109863281,378.1700134277344,143.0500030517578,268.77447509765625
2025-02-06,232.9638671875,414.9879150390625,128.66815185546875,238.8300018310547,191.3795928955078,711.3571166992188,477.2200012207031,374.32000732421875,144.8800048828125,275.2048645019531
2025-02-07,227.3800048828125,408.9300537109375,129.8280487060547,229.14999389648438,185.1267852783203,713.8848876953125,472.739990234375,361.6199951171875,140.6300048828125,274.1116027832031
2025-02-10,227.64999389648438,411.3951110839844,133.55772399902344,233.13999938964844,186.2554931640625,716.7623291015625,470.1700134277344,350.7300109863281,141.6199951171875,269.3807373046875
2025-02-11,232.6199951171875,410.6166687011719,132.7877960205078,232.75999450683594,185.10682678222656,719.16015625,472.6099853515625,328.5,142.6999969482422,273.3065490722656
2025-02-12,236.8699951171875,408.2214660644531,131.12794494628906,228.92999267578125,183.39878845214844,724.7352294921875,471.7300109863281,336.510009765625,144.4199981689453,273.7637634277344
2025-02-13,241.52999877929688,409.7184753417969,135.27755737304688,230.3699951171875,185.92587280273438,727.9124145507812,480.489990234375,355.94000244140625,149.0,274.62841796875
2025-02-14,244.60000610351562,407.6126708984375,138.8372344970703,228.67999267578125,185.01690673828125,736.0151977539062,479.5899963378906,355.8399963378906,149.6199951171875,274.8967590332031
2025-02-18,244.47000122070312,408.8202819824219,139.38717651367188,226.64999389648438,183.55859375,715.7332153320312,482.82000732421875,354.1099853515625,147.24000549316406,278.2362060546875
2025-02-19,244.8699951171875,413.94000244140625,139.21719360351562,226.6300048828125,185.05686950683594,703.1444702148438,483.7699890136719,360.55999755859375,143.64999389648438,277.5404968261719
2025-02-20,245.8300018310547,416.1300048828125,140.0971221923828,222.8800048828125,184.34768676757812,694.222412109375,481.79998779296875,354.3999938964844,145.64999389648438,265.16668701171875
2025-02-21,245.5500030517578,408.2099914550781,134.41763305664062,216.5800018310547,179.4533233642578,682.9423828125,478.739990234375,337.79998779296875,145.3800048828125,262.62237548828125
2025-02-24,247.10000610351562,404.0,130.2680206298828,212.7100067138672,179.04379272460938,667.5361328125,498.4200134277344,330.5299987792969,143.6999969482422,259.7401123046875
2025-02-25,247.0399932861328,397.8999938964844,126.61835479736328,212.8000030517578,175.21820068359375,656.9155883789062,499.82000732421875,302.79998779296875,144.0,255.82423400878906
2025-02-26,240.36000061035156,399.7300109863281,131.26792907714844,214.35000610351562,172.5312957763672,673.1011962890625,494.1000061035156,290.79998779296875,145.5,257.20574951171875
2025-02-27,237.3000030517578,392.5299987792969,120.13895416259766,208.74000549316406,168.30616760253906,657.6549072265625,502.4100036621094,281.95001220703125,143.16000366210938,257.4641418457031
2025-02-28,241.83999633789062,396.989990234375,124.90850830078125,212.27999877929688,170.0841064453125,667.6060791015625,513.8300170898438,292.9800109863281,143.67999267578125,263.02984619140625
2025-03-03,238.02999877929688,388.489990234375,114.04950714111328,205.02000427246094,166.81787109375,654.4677124023438,510.0799865722656,284.6499938964844,143.44000244140625,259.0245361328125
2025-03-04,235.92999267578125,388.6099853515625,115.97933197021484,203.8000030517578,170.72337341308594,639.4310913085938,495.8599853515625,272.0400085449219,142.99000549316406,248.718017578125
2025-03-05,235.74000549316406,401.0199890136719,117.28921508789062,208.36000061035156,172.8209686279297,655.886474609375,498.5,279.1000061035156,145.10000610351562,249.99017333984375
2025-03-06,235.3300018310547,396.8900146484375,110.55982971191406,200.6999969482422,172.1517333984375,627.371826171875,497.8399963378906,263.45001220703125,139.64999389648438,245.0307159423828
2025-03-07,239.07000732421875,393.30999755859375,112.67964172363281,199.25,173.66000366210938,625.1038208007812,495.6199951171875,262.6700134277344,138.55999755859375,240.7967987060547
2025-03-10,227.47999572753906,380.1600036621094,106.97016143798828,194.5399932861328,165.8699951171875,597.4584350585938,497.1000061035156,222.14999389648438,135.77999877929688,230.79840087890625
2025-03-11,220.83999633789062,380.45001220703125,108.75,196.58999633789062,164.0399932861328,605.171630859375,496.25,230.5800018310547,136.83999633789062,227.73724365234375
